figure	function	call	n	run	seconds	bytes	language	version
frame	drop_duplicates	drop_duplicates($df)	30000	2	0.00886392593383789	2703360	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	30000	3	0.00835013389587402	2703360	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	30000	4	0.00890517234802246	2703360	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	30000	5	0.00844812393188477	2703360	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	30000	6	0.0086510181427002	2703360	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	0	0.00131845474243164	454656	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	1	0.00132107734680176	454656	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	2	0.00136494636535645	454656	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	3	0.00133097171783447	454656	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	4	0.00129449367523193	454656	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	5	0.00141644477844238	454656	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	30000	6	0.00137197971343994	454656	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	0	0.00167453289031982	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	1	0.00157296657562256	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	2	0.00164353847503662	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	3	0.00161159038543701	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	4	0.00152790546417236	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	5	0.00161755084991455	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	30000	6	0.00158596038818359	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	0	0.0186660289764404	2285568	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	1	0.018657922744751	2285568	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	2	0.0184431076049805	2285568	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	3	0.0181560516357422	2285568	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	4	0.0188958644866943	2285568	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	5	0.0191841125488281	2285568	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	100000	6	0.020482063293457	2285568	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	0	2.19161693866436e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	1	2.18568344461432e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	2	2.1333125100207e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	3	2.07699262178861e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	4	2.10182339537377e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	5	2.02080299114359e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	100000	6	2.08495599538209e-06	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	0	0.00738906860351562	937984	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	1	0.0072939395904541	937984	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	2	0.00736093521118164	937984	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	3	0.00838112831115723	937984	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	4	0.00659799575805664	937984	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	5	0.00968503952026367	937984	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	100000	6	0.00764608383178711	937984	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	0	0.0787580013275146	17616896	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	1	0.0811071395874023	17616896	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	2	0.0797019004821777	17616896	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	3	0.079146146774292	17616896	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	4	0.0807600021362305	17616896	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	5	0.0783460140228271	17616896	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	100000	6	0.0793769359588623	17616896	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	0	0.00273704528808594	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	1	0.00264692306518555	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	2	0.0027000904083252	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	3	0.00259304046630859	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	4	0.0025479793548584	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	5	0.0025780200958252	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	100000	6	0.00255990028381348	0	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	0	0.0349018573760986	9691136	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	1	0.0334639549255371	9691136	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	2	0.0343518257141113	9691136	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	3	0.0329930782318115	9691136	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	4	0.0310759544372559	9691136	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	5	0.0393378734588623	9691136	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	100000	6	0.0327348709106445	9691136	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	0	0.0026698112487793	2203648	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	1	0.00345802307128906	2203648	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	2	0.00271797180175781	2203648	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	3	0.00368499755859375	2203648	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	4	0.00304913520812988	2203648	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	5	0.00258803367614746	2203648	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	100000	6	0.00258803367614746	2203648	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	0	0.00338387489318848	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	1	0.00242400169372559	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	2	0.00238800048828125	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	3	0.00249099731445312	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	4	0.00238513946533203	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	5	0.00247502326965332	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	100000	6	0.00253796577453613	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	0	0.0427920818328857	7454720	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	1	0.0420498847961426	7454720	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	2	0.0421059131622314	7454720	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	3	0.0436420440673828	7454720	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	4	0.0414271354675293	7454720	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	5	0.0432438850402832	7454720	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	300000	6	0.043597936630249	7454720	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	0	2.11242195609566e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	1	2.0545688483233e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	2	1.99149636661305e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	3	2.0102725002935e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	4	1.96456909179688e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	5	1.98256401788621e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	300000	6	2.10407653141543e-06	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	0	0.0125899314880371	2633728	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	1	0.0127799510955811	2633728	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	2	0.0133888721466064	2633728	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	3	0.0128538608551025	2633728	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	4	0.0145719051361084	2633728	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	5	0.0141420364379883	2633728	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	300000	6	0.0140509605407715	2633728	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	0	0.20769214630127	55480320	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	1	0.199172973632812	55480320	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	2	0.204805135726929	55480320	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	3	0.195712089538574	55480320	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	4	0.184587001800537	55480320	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	5	0.193804979324341	55480320	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	300000	6	0.193212985992432	55480320	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	0	0.00751495361328125	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	1	0.00746393203735352	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	2	0.00745797157287598	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	3	0.00785017013549805	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	4	0.0081169605255127	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	5	0.00792193412780762	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	300000	6	0.0102930068969727	0	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	0	0.133967876434326	31412224	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	1	0.129342079162598	31412224	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	2	0.110054016113281	31412224	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	3	0.103628873825073	31412224	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	4	0.117345094680786	31412224	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	5	0.120320081710815	31412224	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	300000	6	0.106112003326416	31412224	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	0	0.0122520923614502	7041024	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	1	0.0116291046142578	7041024	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	2	0.0119538307189941	7041024	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	3	0.0128660202026367	7041024	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	4	0.0133259296417236	7041024	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	5	0.0129859447479248	7041024	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	300000	6	0.0149750709533691	7041024	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	0	0.00877285003662109	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	1	0.00934600830078125	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	2	0.00973987579345703	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	3	0.00869321823120117	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	4	0.0086219310760498	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	5	0.00935697555541992	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	300000	6	0.00940394401550293	0	Stats::LikeR	0.321
